Wall time,Step,ep_len_mean,ep_rew_mean
1679748731.74544,456704,2395.580078125,1427.75073242188
1679748746.37302,458752,2395.580078125,1427.75073242188
1679748763.01535,460800,2321.09008789062,1330.77160644531
1679748779.19645,462848,2272.30004882812,1267.85559082031
1679748794.39445,464896,2272.30004882812,1267.04028320313
1679748841.07441,471040,2247.01000976563,1231.93322753906
1679748856.17566,473088,2247.01000976563,1228.564453125
1679748871.4523,475136,2247.01000976563,1224.76049804688
1679748886.73014,477184,2247.01000976563,1219.45593261719
1679748901.721,479232,2247.01000976563,1219.45593261719
1679748917.00359,481280,2247.01000976563,1214.67163085938
1679748932.38555,483328,2247.01000976563,1210.03588867188
1679748947.31274,485376,2247.01000976563,1210.03588867188
1679748962.50917,487424,2247.01000976563,1205.68273925781
1679748977.62723,489472,2247.01000976563,1203.51586914063
1679748992.43365,491520,2247.01000976563,1203.51586914063
1679749023.06751,495616,2247.01000976563,1200.37341308594
1679749037.83965,497664,2247.01000976563,1200.37341308594
1679749053.015,499712,2247.01000976563,1197.30700683594
1679749068.14024,501760,2247.01000976563,1195.27258300781
1679749082.67699,503808,2247.01000976563,1195.27258300781
1679749098.13434,505856,2247.01000976563,1193.27087402344
1679749113.50108,507904,2255.48999023437,1210.31274414063
1679749128.24549,509952,2255.48999023437,1210.31274414063
1679749143.67977,512000,2259.1201171875,1222.529296875
1679749188.98934,518144,2283.88989257812,1263.41162109375
1679749204.17279,520192,2293.60009765625,1281.29809570313
1679749219.1918,522240,2309.77001953125,1306.30297851563
1679749234.01485,524288,2309.77001953125,1306.30297851563
1679749264.85927,528384,2346.19995117187,1359.56945800781
1679749279.80053,530432,2346.19995117187,1359.56945800781
1679749295.62777,532480,2356.90991210937,1378.73864746094
1679749311.60441,534528,2372.15991210937,1400.32470703125
1679749341.78397,538624,2384.05004882812,1418.77978515625
1679749357.07963,540672,2384.05004882812,1416.70483398438
1679749387.35976,544768,2400.76000976563,1440.66613769531
1679749418.472,548864,2400.76000976563,1438.85083007813
1679749433.84458,550912,2400.76000976563,1437.2841796875
1679749464.15429,555008,2400.76000976563,1437.28491210938
1679749479.55245,557056,2400.76000976563,1437.59204101563
1679749510.50023,561152,2436.61010742187,1489.80944824219
1679749525.52391,563200,2436.61010742187,1489.80944824219
1679749540.89322,565248,2451.06005859375,1513.71020507813
1679749556.3192,567296,2464.13989257812,1536.51574707031
1679749586.59423,571392,2475.7099609375,1558.23071289063
1679749602.26848,573440,2486.080078125,1579.5
1679749617.48935,575488,2486.080078125,1579.5
1679749633.10093,577536,2508.31005859375,1611.21545410156
1679749648.8099,579584,2524.30004882812,1637.47790527344
1679749663.64582,581632,2524.30004882812,1637.47790527344
1679749678.91539,583680,2534.6298828125,1658.65295410156
1679749694.15356,585728,2544.330078125,1679.64379882813
1679749708.94378,587776,2544.330078125,1679.64379882813
1679749724.33556,589824,2561.13989257812,1707.00708007813
1679749739.64692,591872,2567.55004882812,1725.38879394531
1679749754.74969,593920,2567.55004882812,1725.38879394531
1679749770.71431,595968,2571.81005859375,1742.53503417969
1679749786.51575,598016,2571.81005859375,1746.06567382813
1679749802.12571,600064,2571.81005859375,1746.06567382813
1679749832.99746,604160,2571.81005859375,1755.51293945313
1679749848.51121,606208,2571.81005859375,1760.48071289063
1679749863.46968,608256,2571.81005859375,1760.48071289063
1679749879.32178,610304,2571.81005859375,1764.96447753906
1679749894.74999,612352,2571.81005859375,1769.93029785156
1679749909.48579,614400,2571.81005859375,1769.93029785156
1679749924.85325,616448,2571.81005859375,1775.79504394531
1679749940.04437,618496,2585.97998046875,1802.158203125
1679749954.88959,620544,2585.97998046875,1802.158203125
1679749970.13545,622592,2601.32006835937,1829.35461425781
1679749985.50854,624640,2611.23999023437,1852.39135742188
1679750000.45294,626688,2611.23999023437,1852.39135742188
1679750015.70116,628736,2621.10009765625,1875.9609375
1679750030.95458,630784,2642.94995117187,1908.26831054688
